Text,Label
BECOMECOLD  BUT   ,aquinas
CALLS OUR   PERSON,shakespeare
FACINGTHE   WIND  ,tolstoy
LOSES EITHERTHE   ,aquinas
WHICH PEOPLEHAVE  ,confucius
AND   DRIVENOUT   ,hawthorne
DID   NOT   YIELD ,hawthorne
SENSE AND   THEN  ,aquinas
SUFFERREPLY OBJ   ,aquinas
LIKE  THOSE YOU   ,shakespeare
JOINTSFROM  THEIR ,hawthorne
ONE   BUT   NOT   ,aquinas
READ  THAT  OUR   ,aquinas
OPENS THE   SILVER,shakespeare
LET   THE   NURSE ,shakespeare
OUT   HIS   UNCLES,hawthorne
WILL  NOT   FAIL  ,shakespeare
GOOD  THE   VIRTUE,confucius
HIS   BREATHALSO  ,confucius
ALL   THE   LOVERS,plato
RENEW THE   JUST  ,hawthorne
BEING PACKEDINTO  ,tolstoy
UPON  HIS   CANVAS,hawthorne
THING BUT   THERE ,aquinas
HEART AND   ROMEOS,shakespeare
LOT   WHO   SEEKS ,hawthorne
FAIR  ENOUGHWHAT  ,shakespeare
THE   GRAINSWILL  ,confucius
THEIR CASE  FROM  ,plato
SAYS  POLIT BUT   ,aquinas
WORDS WHICH SEEM  ,aquinas
AND   BOOT  ENTER ,shakespeare
FOR   HIS   LORDLY,confucius
MEET  WITH  YOUNG ,hawthorne
ENTIREFRENCHARMY  ,tolstoy
LATE  THE   RITES ,confucius
HESTERDOST  THOU  ,hawthorne
THINE THOU  AND   ,shakespeare
MERELYTHE   USE   ,aquinas
HUMAN RACE  BOTH  ,aquinas
HILL  THE   WHITE ,confucius
HOPE  YOU   HAVE  ,tolstoy
THAT  FROM  YOUR  ,shakespeare
WAND  WITH  VISAGE,confucius
WAS   THERE LEAF  ,hawthorne
BITTERTONE  BUT   ,tolstoy
JUST  CHAP  THE   ,confucius
THE   PAPER SHRUB ,confucius
THAT  SHE   ALMOST,tolstoy
MOSCOWWITH  HIM   ,tolstoy
WAS   SHUT  AND   ,tolstoy
CAUSEDRUINEDSTATES,confucius
SIN   AMONG YOU   ,aquinas
THE   FIELD DENSOV,tolstoy
MINUTEAND   ALMOST,hawthorne
ARMS  HOW   DARE  ,tolstoy
SHEEP THE   FIVE  ,confucius
DOCS  NOT   THE   ,confucius
THIRD PART  SUPPL ,aquinas
VESSELSCAPE THE   ,shakespeare
QUAESTCALLS ALL   ,aquinas
ANY   GOD   EVER  ,plato
CAUSESHIS   PEOPLE,confucius
THAT  BETTERBUT   ,plato
SEAT  THE   AIR   ,shakespeare
DIES  HER   STORE ,shakespeare
MAN   SHOULDRISE  ,aquinas
JUNE  WAS   FIXED ,tolstoy
AND   SING  THEM  ,shakespeare
THE   GOOD  SPIRIT,aquinas
THAT  THEIR OLD   ,hawthorne
HAVINGFAULTSCHAP  ,confucius
WILL  APPEARFROM  ,aquinas
ALL   TREY  BLANCH,shakespeare
LINGERAROUNDAND   ,hawthorne
ITS   MARK  HIS   ,confucius
EXIT  REGAN LED   ,shakespeare
ASKINGTHE   SAME  ,hawthorne
KEEP  THEIR HANDS ,plato
MORE  LIGHT FOR   ,shakespeare
HAD   JUST  TAKEN ,tolstoy
WITH  ARDOR SEEK  ,confucius
WHO   BEHELDTHE   ,hawthorne
ONE   COULD TAKE  ,confucius
FATHERHAS   COME  ,tolstoy
DESIREMAY   THIS  ,confucius
LORD  WAS   WONT  ,aquinas
EYES  AND   GRIEVE,shakespeare
FEW   DAYS  YOU   ,tolstoy
THOU  THIS  VIAL  ,shakespeare
THE   CLAN  CHAP  ,confucius
REASONARGUESJUST  ,aquinas
HEARD THEIR SUNNY ,hawthorne
LITTLEVOICESAND   ,tolstoy
THUS  THAT  WHICH ,aquinas
OTHERSTHAT  ALL   ,aquinas
OTHERSWHAT  SHALL ,shakespeare
FIXED UPON  THE   ,hawthorne
DIV   NOM   EVERY ,aquinas
DOGS  AND   BEARS ,shakespeare
FAMILYHAVINGTHE   ,confucius
THEY  MUST  CARRY ,plato
MIND  NOW   TURNED,hawthorne
THE   PROPERORDER ,aquinas
AFTER SUNSETAND   ,hawthorne
AND   HOME  THE   ,hawthorne
CAN   SEE   THEM  ,tolstoy
THIS  RING  SHE   ,shakespeare
MAN   WILL  STOOP ,plato
HER   DOLLY WAS   ,tolstoy
VOUS  FAIRE DES   ,tolstoy
TEMPLEWAVINGPLUMES,confucius
DEFECTAND   FIRST ,plato
SEEMS THAT  THOSE ,aquinas
WILL  NEVER CONCUR,plato
HWA   SAID  THIS  ,confucius
WAS   THE   AUTUMN,tolstoy
THE   MIEN  AND   ,hawthorne
BUT   REST  WITH  ,confucius
FROM  WHOM  THEIR ,plato
VERY  MUCH  BUT   ,tolstoy
OTHERSTHE   RULERS,plato
MOROSETALK  WAS   ,tolstoy
THE   AGORA THAT  ,plato
HAVE  THROWNSOME  ,tolstoy
WHAT  SHE   BEST  ,hawthorne
PACES FROM  KUTZOV,tolstoy
FOLLOWTHE   COURT ,plato
MUST  NOW   THIRST,aquinas
CAUSE VIZ   HIS   ,aquinas
HEARD FOR   HIS   ,aquinas
PRIDE HENCE MAN   ,aquinas
DRAWN BUT   WHEN  ,hawthorne
HUSH  PEARL HUSH  ,hawthorne
OVER  DARINGSORT  ,plato
KIEV  SOME  MONKS ,tolstoy
THE   SEA   BREEZE,hawthorne
WAY   MAKINGANSWER,plato
HIS   DEVISENOT   ,confucius
DRIED MEATS FROM  ,confucius
HAVE  BEEN  FIT   ,hawthorne
FORMEREVIL  AND   ,hawthorne
FROM  HIM   TSZ   ,confucius
FRIENDSCIPIOLET   ,hawthorne
THE   BEST  STATE ,plato
ZEAL  FOR   SELF  ,confucius
DOUAY STAY  YOU   ,aquinas
ALL   THINGSRIGHT ,plato
SIR   ANDREWSIR   ,shakespeare
YOUR  GUARD FOR   ,shakespeare
ABROADWAS   QUITE ,tolstoy
JOSEPHGRACE DOUAY ,aquinas
HANDS LEVIN KISSED,tolstoy
THE   HILL  BRIDGE,confucius
AND   HERE  FROM  ,shakespeare
YET   BREWD NOR   ,shakespeare
WORD  BUT   FREELY,confucius
ASKINGHOW   THE   ,confucius
LITTLEAND   YOU   ,plato
DOES  THE   MASTER,confucius
THE   POWERSTHUS  ,aquinas
UPON  WOMEN DERIVE,hawthorne
DAYS  LATER PRINCE,tolstoy
ITS   TALK  WHY   ,hawthorne
THE   KING  REPLY ,aquinas
HESTERPRYNNEWOULD ,hawthorne
BEING SHOWN THE   ,confucius
BUT   FOR   LEVIN ,tolstoy
OFTEN DROWNDCOULD ,shakespeare
WELL  BUT   FROM  ,hawthorne
NOT   LOWER WHO   ,tolstoy
HAD   MADE  THEIR ,tolstoy
WITH  ITS   LIGHT ,tolstoy
YEAR  AND   BACK  ,plato
KENT  ALACK WHY   ,shakespeare
OFTEN HAPPY AND   ,plato
KEEP  THE   FLESH ,confucius
WATER BEFOREUSING ,aquinas
THEIR OWN   TRUE  ,plato
SHE   THRUSTFORTH ,hawthorne
YOU   BEAR  HIS   ,aquinas
BEING BUILT REPLY ,aquinas
FELL  FROM  HIM   ,tolstoy
LIVE  STILL AND   ,shakespeare
MEN   KNOW  THEM  ,plato
WAS   AND   SOMBRE,hawthorne
COOK  SIR   BUT   ,shakespeare
CRETANLAWS  ARE   ,plato
HATH  SEEN  FIT   ,hawthorne
TEARS OFF   HIS   ,shakespeare
ERROR THE   SECOND,plato
FATAL BRAWL THERE ,shakespeare
HATREDDOES  NOT   ,aquinas
BAD   AND   OTHERS,plato
GREAT HEART WOULD ,hawthorne
GOING HOW   WAS   ,tolstoy
DROOP AND   FADE  ,hawthorne
WHICH UNCLE VENNER,hawthorne
SAME  LAWS  THERE ,plato
SON   INTO  THE   ,aquinas
ARROW SHE   HATH  ,shakespeare
RETURNFOR   HIS   ,plato
WILL  SEND  THESE ,tolstoy
THE   SUN   SETS  ,shakespeare
FROM  THAT  FATHER,confucius
THE   TAKINGITSELF,aquinas
THE   SAME  DREARY,hawthorne
THE   STEP  WAS   ,hawthorne
BELIEFWILL  MAKE  ,plato
HAND  SHE   WAS   ,tolstoy
THEN  SAY   THAT  ,tolstoy
AND   SELF  COVERD,shakespeare
MTKA  THE   COUNTS,tolstoy
THE   RUDE  SEAS  ,shakespeare
WOULD YOU   GIVE  ,confucius
AND   DAVID OVER  ,tolstoy
REEDY MARSH THE   ,confucius
FIVE  MALE  AND   ,plato
THUS  CRIED THE   ,hawthorne
SHE   PUT   THESE ,hawthorne
DRAWS THE   GAZE  ,confucius
LAWYERAND   SIGNED,hawthorne
AND   ART   ARE   ,aquinas
FEAR  WHATS THE   ,shakespeare
THE   GARDENHERE  ,hawthorne
UPON  HIM   ALEXEY,tolstoy
SHOW  YOU   HIS   ,shakespeare
EQUAL YOU   WILL  ,plato
LIFE  THEY  WILL  ,plato
WITS  THE   ANSWER,confucius
GUARD FOR   YOUR  ,shakespeare
WITHINAND   SEES  ,plato
WORLD ELSE  HOW   ,hawthorne
FACE  FOR   YOUR  ,hawthorne
PIERCETHE   QUEEN ,shakespeare
TRUE  WORDS FLY   ,confucius
GENUS BUT   GOOD  ,aquinas
YOUNG YOU   SEE   ,tolstoy
HERE  THE   LOGIC ,confucius
CANNOTANGER HIM   ,shakespeare
NOT   WHAT  GOD   ,aquinas
HATH  HURT  THEE  ,aquinas
ARE   THEY  WEALTH,plato
AND   PARTLYNOT   ,aquinas
LORD  AND   NATHAN,aquinas
AND   SIMPLESTORY ,hawthorne
MORE  THE   TEXT  ,shakespeare
GREAT MASS  WOULD ,hawthorne
AND   SHAPE AND   ,plato
ARE   BORN  AND   ,plato
DEN   WHICH HAS   ,plato
MAN   WITH  MEANS ,aquinas
LEAR  DOTH  LEAR  ,shakespeare
GOOD  CHAP  XXVI  ,confucius
REAL  TALENTAND   ,confucius
HIS   COURSESUCH  ,confucius
UGLY  WEEDS THAT  ,hawthorne
SHOULDHAVE  IDEAS ,hawthorne
THY   FACE  FROM  ,tolstoy
WOULD PLEASETIS   ,shakespeare
TOO   SOON  AFTER ,tolstoy
TAIL  WHICH TKHON ,tolstoy
FROM  ANY   HURT  ,aquinas
YOUR  LADY  MOTHER,shakespeare
SOME  PARIS AND   ,shakespeare
THEN  WELL  SET   ,tolstoy
HIS   FARM  WAS   ,tolstoy
ROAD  ALL   HAD   ,tolstoy
HIS   BREASTCHAP  ,confucius
THE   CHILDSRUDE  ,hawthorne
THE   CITY  LABOUR,plato
QUIRESLIKE  THIS  ,tolstoy
AND   AWFUL MEAGRE,hawthorne
NOW   OUR   STATE ,plato
MUSIC AND   POETRY,plato
WHOLE BODY  WELL  ,shakespeare
EAR   BEAUTYTOO   ,shakespeare
REIGN WOULD HAVE  ,tolstoy
GOOD  THOSE ACTS  ,aquinas
THEIR SAKE  THERE ,aquinas
LONG  THERE SHORT ,confucius
AND   HAPPY WITH  ,tolstoy
HEAD  SURELYNOT   ,hawthorne
PARTS FROM  THIS  ,shakespeare
FLESH AND   BONE  ,aquinas
HAD   EARS  WHICH ,tolstoy
MUSIC PLAYEDWITH  ,hawthorne
THEY  SPEND ALL   ,aquinas
AND   DANCE WELL  ,plato
PUBLICGAZE  THE   ,hawthorne
SHALT THOU  TAKE  ,aquinas
WOULD FEEL  MORE  ,hawthorne
VOICE ROSTV GREW  ,tolstoy
MEN   ABOUT THE   ,plato
TWO   HENS  HAD   ,hawthorne
BENT  AND   DRAWN ,shakespeare
ROSE  WHEN  THEY  ,tolstoy
FROM  GOD   VULG  ,aquinas
YOU   PRAISEAND   ,plato
WIDOW SHALL COME  ,aquinas
SHE   HALF  SAW   ,hawthorne
LISTENTHEN  HAVING,plato
DOING CAUSEDTHE   ,tolstoy
IONIANRATHERTHAN  ,plato
AND   VERY  DENSE ,aquinas
INFANTTHE   RAYS  ,hawthorne
BUT   YET   ONCE  ,plato
MATTH OPUS  IMPERF,aquinas
GLAMISBUT   HOW   ,shakespeare
THEIR DENSE LEAVES,confucius
ALSO  THE   HABIT ,aquinas
ARE   YOUR  GUEST ,shakespeare
THIS  CASE  ONE   ,tolstoy
WORDS WHO   WAS   ,aquinas
YES   THE   MASTER,confucius
RISINGAND   TAKING,tolstoy
HER   PALE  CHEEK ,hawthorne
CHAP  XXIII TSZE  ,confucius
INTO  ONE   GROUP ,tolstoy
RODE  NOT   HOPING,tolstoy
PUBLICJOY   THEY  ,hawthorne
ITS   WALLS BEING ,hawthorne
FROM  HER   NATSHA,tolstoy
NAMES CURSEDHAND  ,shakespeare
AND   BANQUOBANQUO,shakespeare
SHALL EVER  SEE   ,shakespeare
THE   WEAK  RULER ,confucius
WORDS MEAT  DRINK ,plato
GRIEVEHIS   HEART ,shakespeare
DID   FOR   HIM   ,shakespeare
WAS   ONLY  FOURTH,plato
HER   GRAVE SOFT  ,shakespeare
THERE LEAVE BRUIN ,tolstoy
UPON  THEE  BUT   ,shakespeare
WINDOWKITTY ITS   ,tolstoy
STATE COUNTSWORTHY,plato
MERE  MAN   VIZ   ,aquinas
ROUND HIS   EYES  ,tolstoy
HELP  THAT  THE   ,aquinas
WORSE FOR   NECTAR,plato
REJECTALL   THOSE ,confucius
NOT   REJECTANY   ,confucius
HAND  INTO  HER   ,hawthorne
GIRLS HANDS THE   ,hawthorne
RUDDY WITH  THE   ,confucius
SWAY  THE   PEOPLE,confucius
AND   MIGHT VANISH,hawthorne
WHAT  YOU   SOUGHT,plato
LIN   FLESH TIPPED,confucius
MAY   COME  SHALL ,shakespeare
NURSE AFTER HAVING,tolstoy
HOW   DID   SHE   ,tolstoy
ITS   BATTLEWITH  ,hawthorne
FROM  COURT THEY  ,confucius
SIR   WITH  THAT  ,hawthorne
OLD   MAN   WHERE ,tolstoy
JOSEPHAND   LUKE  ,aquinas
ROSES THAT  GOD   ,hawthorne
PRYNNEAND   WENT  ,hawthorne
STORESFOR   THEIR ,confucius
PUT   OFF   SAID  ,tolstoy
CALL  FORTH THE   ,shakespeare
THIS  VISIT AND   ,tolstoy
SIN   FOR   MAN   ,aquinas
THEE  ILL   RAKE  ,shakespeare
THE   FLORALTRIBE ,hawthorne
LAW   THEN  RUN   ,plato
TABLE ALL   WAS   ,hawthorne
THE   CROSS UNTO  ,aquinas
SAID  GIVE  HER   ,confucius
THERE ARE   PLACES,aquinas
REPLY READY BUT   ,tolstoy
ALAS  WILL  YOU   ,confucius
ARISESABOUT THE   ,plato
ANY   OTHER THE   ,plato
DRAW  NEAR  HOW   ,confucius
HERE  APART AND   ,tolstoy
GIVEN ANY   OTHER ,plato
WITH  ENERGYAND   ,plato
SELDOMSPOKE WERE  ,confucius
YOUR  MIND  THE   ,confucius
THEM  WELL  THEN  ,tolstoy
THEY  WERE  HELD  ,confucius
ALL   THOSE WHOSE ,plato
NEXT  DAY   TSZE  ,confucius
DARK  ROOM  AND   ,shakespeare
HIS   VOICE HADNT ,tolstoy
FOR   MOSCOWFOR   ,tolstoy
WORK  BOTH  WITHIN,aquinas
BELL  BUT   THE   ,confucius
TOUCH THE   SKY   ,confucius
AND   EXEUNTENTER ,shakespeare
ITS   EFFECTWAS   ,hawthorne
BUT   RATHERASK   ,plato
THE   DUKE  CHAO  ,confucius
NIZHNIROAD  AND   ,tolstoy
SHOULDHAPPENTHAT  ,confucius
YELLOWOCHRE AND   ,hawthorne
ART   DUN   WELL  ,shakespeare
LABOR WHILE SHE   ,hawthorne
HAVE  SAID  SIR   ,shakespeare
REPOSETHE   WHICH ,shakespeare
FOR   THE   JUDGES,hawthorne
LET   THY   MOTHER,hawthorne
VERY  PLENTYABOUT ,hawthorne
GENUS THUS  WHITE ,aquinas
ROM   EVIL  SHOULD,aquinas
MON   ENFANTSHE   ,tolstoy
NEAR  AND   THEY  ,plato
THEIR KNEES PARDON,tolstoy
NOT   TALK  WERE  ,confucius
PLEASEGOD   THE   ,tolstoy
ELSE  WHICH THE   ,plato
EVENTSWHICH PASSED,hawthorne
OVER  THE   SUN   ,hawthorne
WITH  ANGELSLIVES ,shakespeare
SHOULDJOIN  WITH  ,plato
WHAT  THEY  FIND  ,plato
FOLLOWALONG THE   ,hawthorne
CHRISTAND   FOR   ,aquinas
GREAT MEN   HAVE  ,confucius
FOOL  AND   THOU  ,shakespeare
WAR   CALLEDCIVIL ,plato
THE   CASE  WHO   ,plato
SPIRITAND   BEGAN ,tolstoy
LOWER NATUREMAY   ,aquinas
DOCILECOME  AND   ,confucius
PATH  FAINT SICK  ,hawthorne
POETRYFEEDS AND   ,plato
CHIEFSLIKE  NESTOR,plato
THE   LAW   CALLED,aquinas
HUMAN LAW   SINCE ,aquinas
ONE   LEFT  VERY  ,plato
GRACE REPLY OBJ   ,aquinas
PAST  PTYA  AND   ,tolstoy
CLEAN DRIVENOUT   ,plato
THERE WERE  HUMAN ,hawthorne
HAD   LOST  THESE ,confucius
GOOD  SONS  AND   ,confucius
ALL   THESE LAWS  ,plato
SUCH  END   NAMELY,aquinas
THEN  YOU   AND   ,plato
SAT   UNDER THE   ,tolstoy
SOULS ARE   EVER  ,plato
THE   GIRDLEAND   ,aquinas
HOAR  FROST AND   ,plato
NATIVEPHRASEWHICH ,confucius
MADE  HER   UNEASY,hawthorne
THUCYDTHE   TWO   ,plato
VIRTUENOT   BEING ,confucius
THE   PSALMSJUST  ,tolstoy
ALL   FROM  THEIR ,plato
AWAY  THE   STOCKS,shakespeare
THEM  BOTH  ALL   ,shakespeare
PLACESDRY   THEY  ,plato
OUR   POETS THE   ,plato
THOSE WHO   WHILE ,confucius
HAS   FITTEDEACH  ,confucius
THANK YOU   THANK ,hawthorne
STATEDTHAT  LOVERS,aquinas
MELT  INTO  THE   ,hawthorne
FROM  THE   BUTLER,tolstoy
THOSE WHO   NEVER ,plato
FUN   YOU   KNOW  ,tolstoy
THEY  NOT   FORCD ,shakespeare
JUST  AND   PROPER,confucius
EMPTY THERE WERE  ,tolstoy
GIVEN ABOVE THIS  ,confucius
WHO   WILL  DULY  ,plato
SAID  AND   STILL ,tolstoy
ENTIREPOETS WHILE ,plato
THAT  THESE MARKS ,hawthorne
THE   HEATH STORM ,shakespeare
MIDST HOW   COULD ,confucius
WITH  THEE  BOTH  ,aquinas
AND   HIS   HOLY  ,aquinas
WERE  SLEEP AND   ,shakespeare
CAME  EVERY TIME  ,tolstoy
LOVE  THE   SHEEP ,confucius
BRAIN WHERE LONG  ,hawthorne
ANY   ONE   FOUND ,plato
CLEAR FOR   THEM  ,plato
THOSE TWENTYCOULD ,shakespeare
PRAY  THAT  THOU  ,shakespeare
EARS  AND   NOW   ,tolstoy
OVER  AGAIN WILT  ,hawthorne
FIRST AND   AFTER ,plato
BED   WHERE THE   ,hawthorne
ONE   THE   GUEST ,hawthorne
ODES  YOU   WILL  ,confucius
GOT   TWEEN THE   ,shakespeare
PLATO WERE  ALSO  ,plato
HER   PERSONFAR   ,hawthorne
THE   CHU   STATE ,confucius
THOSE WHO   BEGET ,plato
KILL  THE   THINGS,shakespeare
MASTERWAS   CHEERY,confucius
MEDALSAND   HELD  ,tolstoy
THESE CUPS  WHEN  ,hawthorne
TOUCH UPON  THE   ,hawthorne
LIPS  AFTER ALL   ,tolstoy
THE   MOSS  GROWN ,hawthorne
AND   MAN   REPLY ,aquinas
SECONDMONTH HAD   ,confucius
OFF   FAN   CHIH  ,confucius
THEM  BEING THE   ,plato
YOU   SHALL HUNGER,aquinas
THUS  AFFORDTHE   ,hawthorne
WATCH AND   LET   ,plato
HAD   THE   CENT  ,hawthorne
FAST  NOR   TAKES ,aquinas
SEA   THE   MAN   ,confucius
HAVE  TSIN  AND   ,confucius
HAD   NOW   STEPT ,hawthorne
JUDGESSEATEDWHO   ,plato
THE   NEXT  CHUNG ,confucius
TIMES VARY  HIS   ,confucius
OTHERSBLESS THEE  ,shakespeare
KNEES AND   FIXED ,tolstoy
IMAGESINTO  MEN   ,hawthorne
FOR   YOU   MADE  ,plato
BEGUN WHEN  FROM  ,confucius
WITH  ITS   NATIVE,hawthorne
THE   MORROWTHE   ,aquinas
THY   WITS  RUN   ,shakespeare
BROOK NOW   THAT  ,hawthorne
ACTUALAND   NEARER,hawthorne
CAST  STOOD MOSTLY,hawthorne
MYSELFFOR   ONE   ,confucius
CHERRYPIT   WITH  ,shakespeare
RIGHT NOW   COME  ,tolstoy
MANNERTHE   HOUSE ,hawthorne
THIS  PERIODTHE   ,hawthorne
REGIONAND   LOOK  ,hawthorne
THOU  MET   WITH  ,shakespeare
AND   WELL  KEPT  ,tolstoy
WOUND THE   PEOPLE,tolstoy
AND   ADVISEMEN   ,plato
WAKES AND   CREEP ,shakespeare
GLASS ITS   HIGH  ,hawthorne
AND   STUPORSHRINK,aquinas
HER   SONS  GROWTH,tolstoy
MAY   VERY  LIKELY,plato
ORDERSWHICH SHOWED,tolstoy
THE   KEY   HERE  ,shakespeare
TAKE  OUR   HEARTS,confucius
RICHESWILL  ALWAYS,plato
HIS   ORGANSWHEN  ,aquinas
COMES BEFOREBUT   ,aquinas
SAND  THE   BRICKS,tolstoy
LIABLEFOR   ANY   ,plato
TASK  WAS   BEYOND,hawthorne
THE   MUSES FIRST ,plato
MAULE BECAMETHE   ,hawthorne
THE   TRUE  BEING ,plato
UPON  HER   WHICH ,shakespeare
WHAT  SHAME CAN   ,hawthorne
OVER  VICE  THIS  ,tolstoy
WHICH STOOD CLOSE ,hawthorne
THEY  BEEN  MERRY ,shakespeare
CASES WAN   CHANG ,confucius
THAT  WHILE PETER ,aquinas
CHIEF GOOD  AND   ,aquinas
TOO   BOLD  BUT   ,tolstoy
THERE FOR   HIS   ,confucius
MATT  AND   FROM  ,aquinas
THESE GRACESAND   ,plato
COURSEAND   HAVING,plato
RELIEFAFTER THE   ,tolstoy
THE   GREAT MOTIVE,plato
WORLD INTO  ITS   ,hawthorne
LOW   MEAN  HOUSE ,confucius
TRULY AND   REALLY,aquinas
THIS  ONLY  WERE  ,confucius
WHEN  FINELYMINCED,confucius
MERRY AND   EMPLOY,shakespeare
THE   ERROR ARISE ,aquinas
POET  SAYS  THAT  ,plato
WHO   HAVE  NONE  ,plato
HAVE  FLOWN FAR   ,hawthorne
BESIDETHE   DOG   ,tolstoy
MANY  NOR   CAN   ,confucius
BOTH  CHARGEAND   ,shakespeare
THAT  BRED  THEM  ,shakespeare
AND   DOTTEDTHE   ,hawthorne
AND   WHICH DRAG  ,plato
AND   TURNEDSOUR  ,confucius
MARKETAND   CITY  ,plato
EYE   AND   EAR   ,plato
WILSONBUT   INTO  ,hawthorne
WHO   WILL  BECOME,plato
TOO   AND   DID   ,tolstoy
THEIR WITS  ABOUT ,plato
OFF   AND   EXPOSE,confucius
FROM  OUR   SUTLER,tolstoy
HEART ACHE  AND   ,hawthorne
THE   BRAVE INTO  ,plato
JOAN  FROM  THIS  ,aquinas
NOT   SEEN  HOW   ,shakespeare
LAST  SHE   SAID  ,tolstoy
WOMAN NEVER WAS   ,shakespeare
THE   HEART ENRAGE,shakespeare
PRIESTUTTERSREPLY ,aquinas
REPOSEWITH  THE   ,hawthorne
AND   HENCE CAN   ,aquinas
HIS   OWN   WHERE ,plato
YOUR  HEAD  INTO  ,shakespeare
YOU   HEAR  MISS  ,tolstoy
WILL  ONLY  CHOOSE,hawthorne
WHERE THE   NEAR  ,confucius
TOWER AND   THE   ,confucius
NIGHT BEING OER   ,shakespeare
THE   CHAIR THAN  ,hawthorne
RULE  FOR   THOSE ,confucius
FRIENDTHIS  NATURE,hawthorne
AND   WINE  THE   ,aquinas
THEY  HAD   BEFORE,aquinas
MANY  WAYS  THOUGH,confucius
CLEVERUNJUSTARE   ,plato
YOUR  WISH  AND   ,shakespeare
THE   SELLERHAS   ,plato
HAST  THOU  MET   ,shakespeare
HIS   FATHERTOO   ,plato
LIKE  EVEN  YOUR  ,tolstoy
WAKE  FOR   THERE ,shakespeare
SAGES WERE  EVER  ,hawthorne
NOR   MUST  ANY   ,plato
WITH  SOFT  FOLDS ,tolstoy
PLACE FOR   CHOICE,aquinas
MEN   ARE   NEARLY,confucius
DISMALFORESTAND   ,hawthorne
ALL   VICES FOR   ,aquinas
SPARTAWHEN  THE   ,plato
HERE  HER   SORROW,hawthorne
THE   WAGE  FUND  ,tolstoy
THERE FALLS THE   ,confucius
OBJ   THIS  FORM  ,aquinas
HOUR  HATH  BEEN  ,shakespeare
PACES AND   STOP  ,confucius
BURIEDWITH  THE   ,confucius
DEUM  TAMEN MEUM  ,aquinas
HIS   FINGERWITHIN,hawthorne
LIAO  OFF   AND   ,confucius
THE   PHNIX DOES  ,confucius
TEXT  BUT   HABITS,aquinas
GIVEN FOR   ALL   ,aquinas
NOT   ABSORBTHE   ,aquinas
LOW   NOTES ARE   ,plato
LATTERSAID  WHAT  ,confucius
ROOM  FOR   NEW   ,hawthorne
THAT  CAN   BECOME,plato
DONT  NEED  HER   ,tolstoy
TALK  AND   WILL  ,shakespeare
LEFT  FROM  PLACE ,plato
NOT   YET   BREWD ,shakespeare
NOW   THAT  OUR   ,plato
HOUSE UNTIL HER   ,hawthorne
SAVE  HIS   LIFE  ,aquinas
WAS   LOOKEDFOR   ,shakespeare
ILL   SET   THE   ,tolstoy
SHE   BEGS  SHE   ,tolstoy
CALLEDTHE   PARENT,confucius
SHOULDNOT   WASTE ,plato
THE   JEWS  ASKED ,aquinas
THEIR SLEEP WHO   ,shakespeare
SURELYFIND  MEN   ,confucius
EXISTSAND   SINCE ,aquinas
THE   STATE EDICTS,confucius
WITH  THE   CHARGE,confucius
AND   HOLY  LOVE  ,hawthorne
OFFICEAFTER THE   ,plato
LIVED THREE YEARS ,confucius
GOODLYASPECTDONE  ,hawthorne
THE   ALTAR CLOTH ,aquinas
WITH  ANY   DESIGN,plato
LETTERPAPER WITH  ,hawthorne
THIS  WAS   BEING ,tolstoy
WORST USAGE SHE   ,hawthorne
COURSEITS   VERY  ,tolstoy
REASONABOUT THE   ,aquinas
DEPARTFROM  EVIL  ,aquinas
GRAZE WHERE YOU   ,shakespeare
BOUGH ALL   ARE   ,confucius
GAVE  THEM  JUDGES,aquinas
HIS   PLACE CHAP  ,confucius
THUS  GIVINGTHAT  ,hawthorne
ONE   TROOP UNDER ,plato
YOU   DONT  MEET  ,tolstoy
BLOOD AND   FAMILY,plato
UNDER THE   VIRTUE,aquinas
WELL  LIKE  HILLS ,confucius
ONE   MISS  AFTER ,tolstoy
SHAN  LIANG AND   ,confucius
THEE  EXEUNTBEFORE,shakespeare
PAST  PRINCEANDREW,tolstoy
THESE BEFOREWHOM  ,hawthorne
WHICH THEY  SCARE ,plato
THE   HORN  BOOK  ,hawthorne
ONE   WINE  WERE  ,aquinas
ARE   COME  OUT   ,aquinas
SEEINGNATUREHAS   ,confucius
STONESWITH  WHICH ,aquinas
SEEN  HIM   COME  ,tolstoy
AVOID EVERY MORTAL,aquinas
AMONG HIS   FATHER,confucius
WHY   THE   DEVIL ,shakespeare
HIS   RIGHT UPON  ,hawthorne
WHO   HALTS WITH  ,aquinas
NOW   UNDONERING  ,shakespeare
MADE  POLITEAND   ,tolstoy
WOMAN WHERE HAS   ,tolstoy
BUT   ONE   MEAN  ,aquinas
HOMER AND   HESIOD,plato
NOT   WHO   KNOWS ,shakespeare
OWN   SKILL THAT  ,confucius
PALM  WANG  SUN   ,confucius
THESE SOUR  OLD   ,hawthorne
MIGHTYSHALL NOT   ,plato
NAMELYMOSES AND   ,aquinas
SPEAK EVEN  THOUGH,confucius
AND   CRAVATCOAT  ,hawthorne
HOURS WILL  FAIR  ,shakespeare
MAN   SLAIN WERE  ,plato
MEN   WILL  NOTICE,tolstoy
SICK  AND   PALE  ,shakespeare
DAY   AND   THOU  ,aquinas
AGENT HAD   THE   ,hawthorne
THOUGHBUT   ONE   ,confucius
MUST  THE   WHOLE ,hawthorne
OTHER SOULS ARE   ,plato
AIM   THEY  ARE   ,plato
SAW   THAT  HEAVEN,aquinas
